,Usia,Gender,Gaji,Jumlah Anak
7517,46,P,7-10JT,6
7518,46,P,7-10JT,1
7519,19,P,4-6JT,0
7520,56,P,1-3JT,4
7521,18,L,4-6JT,3
7522,37,P,7-10JT,2
7523,52,L,4-6JT,1
7524,43,P,1-3JT,3
7525,44,P,1-3JT,6
7526,43,P,4-6JT,2
7527,48,L,1-3JT,3
7528,50,L,4-6JT,5
7529,18,L,1-3JT,5
7530,39,P,4-6JT,6
7531,23,P,4-6JT,1
7532,31,L,1-3JT,5
7533,41,L,7-10JT,3
7534,59,L,7-10JT,0
7535,25,L,7-10JT,2
7536,29,L,1-3JT,3
7537,19,L,4-6JT,4
7538,19,L,4-6JT,3
7539,34,L,7-10JT,6
7540,50,P,4-6JT,5
7541,28,P,7-10JT,1
7542,21,L,4-6JT,4
7543,37,P,4-6JT,0
7544,44,L,1-3JT,3
7545,30,P,1-3JT,5
7546,58,P,1-3JT,3
7547,31,P,7-10JT,6
7548,24,P,1-3JT,5
7549,60,L,4-6JT,5
7550,26,P,7-10JT,1
7551,24,L,7-10JT,3
7552,60,L,7-10JT,6
7553,31,P,4-6JT,2
7554,20,L,4-6JT,0
7555,40,P,7-10JT,3
7556,43,P,7-10JT,4
7557,56,P,1-3JT,0
7558,22,L,7-10JT,6
7559,24,P,1-3JT,0
7560,57,L,7-10JT,3
7561,19,P,7-10JT,6
7562,53,P,7-10JT,2
7563,54,L,7-10JT,0
7564,19,L,1-3JT,5
7565,60,P,4-6JT,5
7566,37,P,7-10JT,6
7567,37,P,4-6JT,0
7568,26,L,7-10JT,6
7569,34,L,4-6JT,6
7570,50,P,7-10JT,4
7571,40,P,4-6JT,3
7572,41,P,7-10JT,0
7573,55,P,4-6JT,4
7574,55,P,4-6JT,3
7575,57,P,4-6JT,1
7576,29,P,4-6JT,1
7577,59,P,4-6JT,1
7578,46,L,1-3JT,4
7579,59,P,7-10JT,2
7580,34,L,4-6JT,3
7581,25,L,7-10JT,1
7582,23,L,7-10JT,3
7583,22,L,7-10JT,3
7584,58,L,4-6JT,2
7585,45,P,4-6JT,6
7586,38,P,7-10JT,4
7587,54,P,4-6JT,2
7588,27,L,4-6JT,5
7589,20,L,4-6JT,1
7590,27,L,7-10JT,0
7591,18,P,7-10JT,1
7592,40,P,7-10JT,3
7593,38,P,1-3JT,6
7594,58,L,1-3JT,0
7595,57,P,4-6JT,4
7596,37,L,7-10JT,0
7597,58,P,4-6JT,2
7598,40,P,1-3JT,1
7599,36,P,1-3JT,5
7600,17,P,1-3JT,4
7601,48,P,1-3JT,1
7602,34,L,1-3JT,2
7603,57,L,4-6JT,0
7604,41,P,4-6JT,3
7605,19,P,7-10JT,2
7606,28,L,4-6JT,0
7607,58,L,1-3JT,4
7608,56,L,7-10JT,6
7609,29,L,1-3JT,1
7610,34,P,4-6JT,2
7611,58,P,1-3JT,4
7612,22,P,1-3JT,2
7613,19,L,7-10JT,2
7614,40,L,7-10JT,6
7615,20,P,4-6JT,5
7616,24,P,7-10JT,6
7617,27,P,1-3JT,2
7618,32,P,4-6JT,6
7619,20,L,1-3JT,3
7620,29,L,7-10JT,3
7621,25,L,1-3JT,0
7622,36,L,7-10JT,0
7623,47,L,7-10JT,1
7624,50,P,4-6JT,6
7625,29,P,7-10JT,1
7626,41,L,1-3JT,6
7627,44,L,1-3JT,6
7628,55,P,7-10JT,3
7629,55,P,7-10JT,0
7630,52,P,7-10JT,6
7631,35,L,4-6JT,2
7632,35,L,1-3JT,5
7633,30,P,1-3JT,3
7634,40,L,4-6JT,1
7635,57,P,4-6JT,0
7636,57,L,7-10JT,3
7637,53,L,7-10JT,5
7638,28,L,7-10JT,0
7639,53,L,1-3JT,3
7640,27,P,7-10JT,4
7641,34,P,4-6JT,0
7642,29,P,4-6JT,1
7643,39,P,1-3JT,4
7644,26,L,7-10JT,3
7645,42,L,4-6JT,4
7646,42,L,1-3JT,0
7647,23,L,4-6JT,5
7648,38,L,7-10JT,2
7649,34,L,7-10JT,1
7650,47,L,1-3JT,6
7651,54,L,1-3JT,6
7652,19,P,1-3JT,1
7653,28,P,4-6JT,0
7654,23,L,7-10JT,5
7655,19,P,4-6JT,0
7656,53,P,1-3JT,5
7657,60,P,4-6JT,5
7658,51,P,1-3JT,3
7659,43,L,1-3JT,3
7660,35,P,7-10JT,2
7661,27,L,7-10JT,6
7662,58,L,4-6JT,1
7663,57,P,4-6JT,2
7664,52,P,4-6JT,3
7665,28,P,7-10JT,0
7666,54,P,7-10JT,6
7667,23,P,1-3JT,2
7668,47,P,4-6JT,6
7669,56,P,7-10JT,4
7670,42,L,1-3JT,4
7671,50,P,4-6JT,2
7672,44,P,7-10JT,1
7673,31,L,7-10JT,1
7674,34,L,7-10JT,1
7675,39,L,1-3JT,3
7676,26,P,7-10JT,6
7677,22,L,1-3JT,3
7678,21,P,7-10JT,6
7679,23,L,4-6JT,3
7680,55,L,7-10JT,2
7681,32,P,4-6JT,4
7682,43,L,7-10JT,3
7683,52,P,1-3JT,3
7684,21,P,7-10JT,0
7685,30,L,7-10JT,2
7686,52,L,4-6JT,4
7687,29,P,1-3JT,2
7688,28,P,7-10JT,4
7689,35,L,7-10JT,5
7690,22,P,7-10JT,2
7691,57,P,7-10JT,1
7692,36,P,7-10JT,0
7693,48,P,4-6JT,2
7694,47,L,1-3JT,2
7695,33,L,7-10JT,1
7696,60,L,7-10JT,0
7697,40,L,1-3JT,0
7698,40,P,1-3JT,1
7699,46,P,7-10JT,2
7700,51,P,7-10JT,2
7701,38,P,4-6JT,0
7702,43,P,7-10JT,6
7703,46,L,1-3JT,0
7704,59,P,4-6JT,0
7705,43,L,7-10JT,3
7706,50,L,7-10JT,4
7707,56,P,7-10JT,1
7708,19,L,1-3JT,0
7709,52,P,4-6JT,0
7710,38,L,4-6JT,2
7711,23,P,7-10JT,1
7712,54,P,4-6JT,1
7713,40,L,1-3JT,6
7714,42,P,4-6JT,5
7715,36,P,1-3JT,5
7716,36,P,4-6JT,6
7717,29,L,7-10JT,2
7718,23,L,1-3JT,0
7719,29,P,7-10JT,2
7720,25,P,7-10JT,4
7721,45,L,4-6JT,5
7722,57,P,1-3JT,1
7723,24,L,1-3JT,3
7724,46,P,7-10JT,3
7725,36,L,7-10JT,6
7726,21,L,1-3JT,3
7727,24,P,4-6JT,6
7728,44,L,7-10JT,5
7729,17,L,4-6JT,1
7730,38,P,1-3JT,2
7731,56,L,7-10JT,6
7732,49,P,7-10JT,4
7733,53,P,7-10JT,6
7734,59,L,4-6JT,1
7735,33,P,4-6JT,0
7736,19,L,4-6JT,4
7737,25,P,7-10JT,2
7738,39,L,4-6JT,2
7739,22,L,4-6JT,5
7740,24,L,7-10JT,5
7741,58,P,4-6JT,4
7742,55,P,1-3JT,4
7743,40,P,1-3JT,2
7744,32,P,1-3JT,4
7745,24,P,1-3JT,1
7746,32,L,4-6JT,6
7747,60,P,4-6JT,1
7748,35,P,1-3JT,0
7749,21,L,7-10JT,4
7750,60,P,1-3JT,2
7751,25,P,4-6JT,4
7752,45,L,4-6JT,0
7753,38,L,1-3JT,3
7754,18,L,4-6JT,3
7755,26,P,4-6JT,5
7756,53,L,4-6JT,0
7757,52,P,4-6JT,5
7758,31,P,1-3JT,5
7759,23,L,1-3JT,2
7760,32,P,7-10JT,1
7761,44,L,4-6JT,3
7762,40,L,7-10JT,5
7763,31,L,7-10JT,0
7764,40,L,4-6JT,6
7765,53,P,7-10JT,5
7766,52,L,7-10JT,3
7767,37,P,7-10JT,1
7768,44,L,7-10JT,3
7769,51,L,4-6JT,3
7770,24,L,7-10JT,2
7771,50,L,7-10JT,1
7772,29,L,4-6JT,0
7773,35,P,7-10JT,6
7774,25,P,4-6JT,3
7775,42,P,4-6JT,6
7776,26,L,7-10JT,1
7777,51,P,7-10JT,3
7778,48,L,1-3JT,4
7779,58,L,7-10JT,1
7780,49,P,4-6JT,1
7781,28,P,7-10JT,2
7782,29,P,7-10JT,3
7783,50,L,1-3JT,3
7784,40,L,4-6JT,3
7785,34,P,7-10JT,2
7786,25,P,4-6JT,4
7787,54,L,1-3JT,5
7788,59,P,4-6JT,0
7789,30,L,7-10JT,6
7790,32,L,7-10JT,5
7791,60,P,1-3JT,5
7792,27,P,7-10JT,2
7793,55,L,7-10JT,5
7794,22,L,1-3JT,1
7795,39,L,1-3JT,4
7796,20,L,7-10JT,2
7797,48,L,1-3JT,5
7798,47,L,4-6JT,1
7799,19,L,1-3JT,5
7800,31,L,4-6JT,1
7801,59,L,7-10JT,5
7802,35,L,4-6JT,4
7803,53,P,1-3JT,3
7804,29,L,4-6JT,6
7805,56,P,4-6JT,0
7806,55,P,7-10JT,6
7807,40,L,1-3JT,6
7808,45,L,1-3JT,4
7809,29,P,7-10JT,1
7810,22,P,1-3JT,2
7811,57,L,7-10JT,3
7812,36,P,4-6JT,1
7813,48,L,7-10JT,4
7814,19,P,4-6JT,4
7815,28,L,1-3JT,5
7816,31,L,7-10JT,4
7817,32,L,4-6JT,0
7818,44,P,1-3JT,5
7819,51,L,7-10JT,2
7820,24,P,1-3JT,6
7821,29,P,1-3JT,4
7822,33,P,7-10JT,5
7823,21,L,7-10JT,5
7824,54,P,7-10JT,0
7825,37,P,1-3JT,1
7826,26,L,1-3JT,6
7827,38,L,7-10JT,2
7828,29,P,7-10JT,0
7829,51,L,1-3JT,6
7830,24,P,7-10JT,1
7831,39,L,7-10JT,0
7832,50,L,4-6JT,0
7833,47,P,1-3JT,4
7834,54,L,7-10JT,3
7835,30,P,7-10JT,0
7836,26,P,1-3JT,6
7837,41,P,4-6JT,2
7838,18,L,7-10JT,3
7839,27,P,4-6JT,6
7840,31,P,4-6JT,1
7841,30,L,7-10JT,3
7842,40,L,1-3JT,1
7843,47,L,4-6JT,1
7844,37,L,4-6JT,5
7845,32,L,4-6JT,6
7846,43,L,4-6JT,3
7847,59,P,4-6JT,5
7848,24,P,4-6JT,1
7849,31,P,4-6JT,1
7850,52,L,7-10JT,3
7851,39,L,7-10JT,5
7852,50,P,1-3JT,6
7853,51,L,1-3JT,4
7854,23,P,4-6JT,6
7855,34,P,7-10JT,5
7856,54,P,7-10JT,2
7857,31,L,7-10JT,4
7858,21,L,1-3JT,0
7859,53,P,4-6JT,4
7860,30,L,7-10JT,3
7861,32,L,4-6JT,6
7862,19,P,1-3JT,3
7863,50,L,4-6JT,5
7864,40,P,1-3JT,6
7865,51,L,1-3JT,5
7866,43,L,4-6JT,4
7867,48,L,1-3JT,4
7868,45,P,7-10JT,4
7869,21,P,1-3JT,3
7870,60,L,4-6JT,4
7871,59,P,1-3JT,2
7872,50,L,7-10JT,1
7873,48,P,4-6JT,0
7874,28,L,4-6JT,4
7875,31,P,1-3JT,5
7876,47,P,1-3JT,2
7877,52,L,1-3JT,5
7878,37,P,1-3JT,1
7879,42,L,1-3JT,2
7880,35,L,7-10JT,6
7881,36,P,7-10JT,6
7882,20,L,1-3JT,6
7883,46,P,4-6JT,3
7884,21,P,1-3JT,1
7885,17,L,4-6JT,0
7886,27,L,4-6JT,6
7887,59,L,1-3JT,6
7888,31,L,4-6JT,1
7889,25,L,4-6JT,2
7890,57,L,7-10JT,1
7891,55,L,7-10JT,4
7892,40,L,4-6JT,4
7893,46,L,7-10JT,4
7894,32,P,1-3JT,2
7895,25,L,1-3JT,1
7896,32,L,1-3JT,0
7897,45,P,1-3JT,1
7898,20,L,4-6JT,3
7899,45,L,7-10JT,4
7900,44,L,7-10JT,5
7901,57,L,1-3JT,5
7902,46,L,1-3JT,2
7903,24,L,1-3JT,6
7904,25,L,7-10JT,6
7905,19,P,1-3JT,2
7906,35,P,7-10JT,0
7907,57,P,1-3JT,1
7908,27,L,1-3JT,4
7909,42,L,1-3JT,4
7910,49,L,4-6JT,2
7911,42,L,1-3JT,6
7912,54,P,1-3JT,3
7913,38,L,4-6JT,3
7914,24,L,4-6JT,2
7915,40,L,1-3JT,5
7916,42,L,4-6JT,1
7917,24,L,1-3JT,1
7918,20,P,7-10JT,0
7919,56,P,7-10JT,5
7920,24,L,7-10JT,2
7921,41,P,1-3JT,4
7922,35,L,7-10JT,5
7923,19,L,7-10JT,1
7924,45,P,1-3JT,2
7925,45,P,7-10JT,5
7926,54,P,4-6JT,0
7927,19,L,1-3JT,1
7928,59,L,4-6JT,2
7929,48,P,7-10JT,0
7930,39,P,4-6JT,1
7931,24,L,1-3JT,2
7932,21,P,4-6JT,3
7933,31,P,4-6JT,0
7934,28,P,1-3JT,4
7935,57,L,7-10JT,2
7936,42,P,1-3JT,2
7937,38,L,7-10JT,3
7938,21,P,1-3JT,6
7939,26,P,4-6JT,0
7940,18,L,1-3JT,5
7941,60,L,7-10JT,0
7942,25,L,1-3JT,0
7943,36,P,7-10JT,1
7944,47,P,1-3JT,0
7945,45,L,1-3JT,3
7946,32,L,4-6JT,4
7947,52,P,7-10JT,6
7948,37,P,4-6JT,1
7949,34,P,1-3JT,3
7950,56,L,1-3JT,3
7951,60,P,7-10JT,5
7952,49,L,1-3JT,4
7953,23,P,1-3JT,4
7954,41,P,4-6JT,4
7955,31,L,1-3JT,5
7956,44,P,7-10JT,0
7957,28,P,7-10JT,3
7958,33,P,1-3JT,0
7959,31,P,7-10JT,4
7960,27,L,7-10JT,3
7961,20,L,7-10JT,0
7962,26,L,7-10JT,6
7963,50,L,7-10JT,0
7964,45,L,1-3JT,5
7965,32,L,4-6JT,5
7966,27,L,7-10JT,3
7967,41,L,7-10JT,6
7968,23,P,1-3JT,1
7969,20,L,7-10JT,1
7970,35,L,4-6JT,6
7971,45,P,1-3JT,0
7972,49,P,1-3JT,1
7973,49,L,1-3JT,1
7974,27,P,7-10JT,3
7975,39,P,4-6JT,1
7976,41,P,1-3JT,0
7977,20,L,7-10JT,1
7978,38,P,1-3JT,0
7979,41,P,7-10JT,3
7980,40,L,4-6JT,6
7981,20,L,1-3JT,3
7982,48,L,1-3JT,3
7983,53,L,1-3JT,4
7984,22,P,1-3JT,3
7985,60,L,7-10JT,4
7986,53,L,1-3JT,0
7987,23,L,1-3JT,6
7988,31,L,1-3JT,0
7989,30,P,4-6JT,0
7990,40,P,1-3JT,3
7991,44,L,7-10JT,4
7992,31,L,4-6JT,3
7993,24,P,4-6JT,1
7994,40,L,7-10JT,4
7995,51,P,7-10JT,5
7996,33,P,7-10JT,2
7997,45,P,4-6JT,2
7998,57,L,7-10JT,6
7999,46,L,7-10JT,5
8000,39,L,7-10JT,0
8001,20,P,7-10JT,4
8002,41,P,4-6JT,0
8003,20,L,4-6JT,0
8004,19,P,1-3JT,5
8005,56,L,4-6JT,0
8006,40,P,4-6JT,5
8007,43,L,1-3JT,2
8008,55,L,4-6JT,4
8009,57,L,4-6JT,3
8010,28,L,4-6JT,0
8011,22,L,1-3JT,0
8012,17,L,7-10JT,5
8013,55,P,1-3JT,0
8014,43,P,1-3JT,1
8015,34,L,4-6JT,4
8016,22,L,1-3JT,2
8017,21,L,4-6JT,6
8018,36,L,1-3JT,2
8019,37,L,4-6JT,4
8020,43,P,7-10JT,0
8021,17,P,7-10JT,4
8022,42,L,4-6JT,4
8023,27,L,4-6JT,2
8024,42,P,4-6JT,0
8025,17,P,4-6JT,1
8026,56,P,7-10JT,2
8027,38,P,1-3JT,1
8028,20,L,1-3JT,6
8029,30,L,7-10JT,0
8030,29,P,7-10JT,3
8031,35,P,1-3JT,1
8032,56,P,7-10JT,4
8033,41,L,4-6JT,3
8034,26,P,4-6JT,4
8035,36,P,4-6JT,3
8036,50,P,1-3JT,2
8037,22,L,4-6JT,5
8038,41,P,7-10JT,5
8039,52,P,1-3JT,3
8040,35,P,1-3JT,5
8041,23,P,7-10JT,5
8042,20,P,7-10JT,4
8043,58,P,1-3JT,3
8044,37,L,4-6JT,3
8045,56,P,7-10JT,1
8046,41,P,4-6JT,5
8047,30,L,4-6JT,0
8048,20,P,1-3JT,6
8049,35,L,7-10JT,1
8050,23,L,1-3JT,2
8051,52,P,4-6JT,3
8052,20,P,1-3JT,5
8053,17,L,1-3JT,2
8054,38,L,7-10JT,4
8055,18,P,7-10JT,3
8056,48,P,7-10JT,3
8057,41,L,4-6JT,3
8058,38,P,4-6JT,0
8059,51,P,7-10JT,1
8060,36,L,4-6JT,5
8061,25,L,7-10JT,5
8062,31,L,4-6JT,3
8063,30,L,7-10JT,4
8064,22,L,1-3JT,2
8065,49,P,7-10JT,0
8066,45,L,4-6JT,1
8067,19,L,4-6JT,3
8068,33,L,7-10JT,6
8069,47,P,1-3JT,0
8070,47,L,4-6JT,5
8071,42,L,7-10JT,5
8072,33,P,7-10JT,4
8073,18,P,4-6JT,5
8074,20,L,1-3JT,4
8075,51,L,7-10JT,4
8076,21,P,4-6JT,5
8077,35,P,4-6JT,5
8078,30,P,4-6JT,5
8079,21,L,4-6JT,6
8080,42,P,1-3JT,6
8081,60,P,1-3JT,5
8082,26,P,4-6JT,1
8083,32,L,1-3JT,3
8084,40,L,1-3JT,5
8085,52,L,4-6JT,3
8086,36,P,7-10JT,3
8087,34,L,4-6JT,3
8088,32,L,1-3JT,4
8089,50,L,4-6JT,6
8090,35,L,4-6JT,2
8091,39,L,1-3JT,5
8092,37,P,4-6JT,1
8093,34,P,1-3JT,1
8094,37,L,7-10JT,4
8095,30,P,1-3JT,6
8096,44,L,4-6JT,2
8097,54,L,4-6JT,4
8098,57,L,1-3JT,0
8099,50,L,7-10JT,6
8100,29,P,7-10JT,0
8101,52,P,1-3JT,3
8102,44,L,7-10JT,4
8103,60,L,4-6JT,6
8104,24,P,7-10JT,6
8105,52,L,7-10JT,6
8106,21,P,7-10JT,4
8107,38,L,1-3JT,4
8108,42,P,1-3JT,1
8109,26,L,7-10JT,5
8110,43,L,4-6JT,4
8111,59,L,4-6JT,4
8112,24,L,7-10JT,3
8113,48,L,7-10JT,0
8114,52,P,1-3JT,3
8115,52,P,1-3JT,6
8116,40,P,7-10JT,6
8117,29,P,4-6JT,1
8118,59,P,4-6JT,5
8119,55,L,7-10JT,5
8120,56,L,1-3JT,6
8121,42,L,4-6JT,2
8122,40,L,7-10JT,2
8123,55,L,4-6JT,2
8124,38,P,7-10JT,4
8125,19,P,1-3JT,6
8126,27,P,1-3JT,6
8127,28,L,4-6JT,6
8128,43,P,1-3JT,0
8129,56,P,4-6JT,5
8130,27,L,1-3JT,6
8131,18,P,4-6JT,0
8132,27,P,7-10JT,5
8133,36,L,4-6JT,2
8134,50,L,4-6JT,4
8135,54,P,1-3JT,5
8136,18,L,4-6JT,1
8137,40,P,4-6JT,4
8138,30,P,1-3JT,3
8139,30,P,1-3JT,4
8140,55,P,4-6JT,2
8141,55,L,1-3JT,2
8142,52,P,4-6JT,6
8143,49,P,1-3JT,6
8144,60,L,1-3JT,0
8145,48,L,7-10JT,2
8146,26,L,1-3JT,4
8147,48,P,4-6JT,6
8148,22,L,4-6JT,3
8149,24,L,1-3JT,6
8150,27,L,7-10JT,2
8151,48,P,1-3JT,3
8152,39,L,1-3JT,0
8153,33,P,7-10JT,0
8154,27,L,4-6JT,4
8155,30,L,1-3JT,5
8156,60,L,1-3JT,6
8157,37,P,7-10JT,6
8158,17,P,1-3JT,5
8159,29,P,1-3JT,2
8160,21,L,7-10JT,2
8161,35,P,4-6JT,0
8162,55,L,4-6JT,1
8163,34,L,4-6JT,2
8164,21,P,1-3JT,0
8165,59,L,4-6JT,1
8166,37,P,1-3JT,0
8167,31,P,7-10JT,4
8168,43,L,7-10JT,0
8169,35,P,7-10JT,2
8170,53,L,7-10JT,2
8171,31,L,4-6JT,1
8172,27,P,1-3JT,1
8173,29,L,4-6JT,1
8174,18,L,1-3JT,5
8175,55,L,4-6JT,2
8176,34,L,1-3JT,6
8177,27,L,7-10JT,2
8178,30,L,7-10JT,4
8179,43,P,7-10JT,5
8180,60,P,7-10JT,1
8181,53,L,4-6JT,4
8182,25,P,1-3JT,0
8183,50,P,4-6JT,4
8184,27,L,7-10JT,3
8185,56,L,1-3JT,5
8186,42,L,1-3JT,6
8187,34,P,7-10JT,4
8188,48,L,7-10JT,5
8189,43,L,4-6JT,6
8190,48,L,7-10JT,3
8191,51,L,7-10JT,4
8192,29,P,4-6JT,3
8193,43,P,7-10JT,3
8194,45,P,1-3JT,6
8195,34,L,4-6JT,2
8196,55,L,4-6JT,3
8197,17,P,1-3JT,5
8198,20,P,7-10JT,3
8199,45,L,4-6JT,6
8200,57,P,7-10JT,6
8201,29,L,7-10JT,3
8202,53,P,1-3JT,0
8203,25,P,7-10JT,0
8204,54,L,7-10JT,3
8205,57,L,7-10JT,0
8206,29,L,1-3JT,5
8207,22,L,7-10JT,0
8208,17,P,1-3JT,1
8209,20,P,4-6JT,4
8210,19,P,7-10JT,2
8211,43,L,1-3JT,1
8212,30,P,7-10JT,2
8213,45,P,7-10JT,6
8214,17,P,7-10JT,3
8215,50,L,4-6JT,1
8216,17,L,7-10JT,1
8217,25,P,1-3JT,0
8218,26,P,1-3JT,2
8219,36,P,7-10JT,3
8220,26,L,1-3JT,6
8221,41,L,7-10JT,4
8222,20,P,7-10JT,0
8223,40,L,4-6JT,6
8224,44,P,1-3JT,2
8225,40,L,7-10JT,4
8226,30,P,1-3JT,3
8227,58,L,4-6JT,4
8228,25,L,4-6JT,3
8229,22,P,4-6JT,1
8230,42,P,4-6JT,3
8231,36,L,1-3JT,6
8232,29,L,4-6JT,1
8233,21,L,7-10JT,0
8234,55,L,7-10JT,3
8235,58,P,7-10JT,1
8236,38,L,7-10JT,1
8237,33,L,4-6JT,1
8238,22,P,1-3JT,2
8239,22,L,7-10JT,1
8240,51,L,4-6JT,4
8241,28,L,7-10JT,1
8242,60,L,1-3JT,3
8243,47,P,4-6JT,4
8244,40,P,1-3JT,6
8245,24,L,1-3JT,6
8246,20,P,4-6JT,5
8247,58,L,7-10JT,0
8248,39,L,4-6JT,6
8249,34,P,7-10JT,2
8250,56,L,4-6JT,1
8251,37,P,7-10JT,2
8252,49,L,1-3JT,4
8253,28,P,1-3JT,0
8254,18,P,4-6JT,6
8255,49,P,7-10JT,6
8256,24,P,4-6JT,5
8257,31,P,4-6JT,4
8258,35,P,1-3JT,0
8259,41,P,7-10JT,5
8260,20,P,1-3JT,1
8261,17,P,1-3JT,2
8262,59,L,1-3JT,1
8263,54,L,4-6JT,3
8264,36,P,1-3JT,3
8265,35,P,1-3JT,3
8266,47,L,1-3JT,6
8267,44,L,4-6JT,6
8268,55,L,4-6JT,0
8269,21,P,4-6JT,4
8270,56,L,7-10JT,1
8271,27,P,4-6JT,3
8272,28,L,4-6JT,3
8273,43,L,1-3JT,4
8274,29,P,7-10JT,1
8275,45,L,1-3JT,1
8276,48,P,7-10JT,6
8277,36,L,4-6JT,1
8278,58,P,4-6JT,2
8279,33,P,7-10JT,4
8280,50,L,7-10JT,3
8281,42,P,4-6JT,3
8282,17,L,1-3JT,3
8283,29,L,1-3JT,2
8284,49,P,7-10JT,1
8285,43,L,7-10JT,2
8286,58,P,4-6JT,2
8287,58,L,7-10JT,1
8288,18,L,1-3JT,0
8289,21,L,1-3JT,5
8290,52,L,1-3JT,3
8291,56,P,1-3JT,5
8292,33,L,4-6JT,5
8293,60,L,7-10JT,2
8294,21,L,4-6JT,1
8295,27,P,7-10JT,1
8296,48,L,7-10JT,4
8297,60,P,1-3JT,3
8298,17,P,1-3JT,5
8299,40,P,4-6JT,4
8300,55,P,1-3JT,0
8301,41,L,1-3JT,2
8302,45,L,4-6JT,1
8303,23,P,7-10JT,0
8304,22,L,7-10JT,6
8305,51,L,7-10JT,2
8306,29,L,7-10JT,3
8307,42,P,1-3JT,3
8308,44,P,4-6JT,0
8309,26,P,1-3JT,4
8310,25,L,1-3JT,3
8311,44,L,1-3JT,2
8312,50,L,7-10JT,3
8313,20,P,1-3JT,1
8314,45,L,7-10JT,0
8315,25,L,7-10JT,4
8316,23,P,4-6JT,6
8317,59,L,7-10JT,4
8318,18,L,1-3JT,0
8319,59,P,1-3JT,6
8320,24,P,7-10JT,6
8321,59,P,1-3JT,1
8322,55,P,1-3JT,0
8323,19,L,7-10JT,1
8324,35,P,7-10JT,2
8325,42,L,7-10JT,3
8326,56,P,7-10JT,0
8327,44,L,1-3JT,5
8328,54,L,1-3JT,4
8329,24,L,4-6JT,0
8330,55,P,7-10JT,2
8331,30,L,4-6JT,2
8332,43,P,4-6JT,0
8333,17,P,7-10JT,6
8334,37,L,4-6JT,0
8335,25,P,1-3JT,5
8336,44,L,7-10JT,6
8337,52,L,7-10JT,2
8338,19,P,4-6JT,0
8339,27,P,1-3JT,6
8340,36,L,4-6JT,2
8341,55,P,7-10JT,4
8342,48,P,1-3JT,4
8343,47,L,1-3JT,1
8344,47,P,1-3JT,3
8345,34,P,4-6JT,5
8346,24,P,1-3JT,2
8347,19,L,1-3JT,3
8348,24,P,1-3JT,1
8349,31,P,1-3JT,3
8350,49,L,4-6JT,0
8351,55,P,4-6JT,1
8352,37,P,7-10JT,2
8353,21,P,4-6JT,3
8354,43,P,4-6JT,1
8355,49,P,1-3JT,6
8356,22,L,7-10JT,0
8357,57,L,7-10JT,0
8358,30,P,7-10JT,6
8359,17,P,1-3JT,1
8360,41,P,7-10JT,3
8361,28,L,4-6JT,2
8362,53,P,4-6JT,1
8363,52,L,7-10JT,0
8364,40,P,7-10JT,3
8365,50,P,4-6JT,4
8366,40,P,4-6JT,1
8367,52,L,4-6JT,5
8368,53,L,4-6JT,3
8369,54,L,1-3JT,3
8370,17,L,4-6JT,6
8371,50,P,7-10JT,4
8372,56,P,7-10JT,0
8373,34,L,4-6JT,3
8374,50,P,7-10JT,5
8375,37,L,1-3JT,2
8376,30,L,7-10JT,5
8377,28,L,1-3JT,6
8378,43,P,7-10JT,2
8379,34,P,1-3JT,1
8380,19,P,1-3JT,6
8381,22,L,1-3JT,4
8382,33,P,1-3JT,2
8383,37,L,4-6JT,6
8384,43,L,1-3JT,5
8385,44,L,1-3JT,6
8386,26,P,4-6JT,5
8387,51,L,7-10JT,2
8388,52,L,7-10JT,2
8389,20,L,1-3JT,1
8390,60,P,1-3JT,4
8391,20,P,1-3JT,5
8392,52,P,1-3JT,3
8393,52,L,7-10JT,2
8394,58,P,1-3JT,0
8395,46,L,1-3JT,3
8396,35,L,4-6JT,3
8397,52,L,7-10JT,6
8398,34,P,1-3JT,4
8399,48,L,7-10JT,0
8400,31,L,7-10JT,4
8401,24,P,7-10JT,2
8402,56,P,4-6JT,2
8403,36,L,7-10JT,1
8404,56,L,4-6JT,6
8405,49,L,4-6JT,4
8406,44,P,1-3JT,3
8407,30,P,4-6JT,4
8408,35,P,1-3JT,5
8409,59,P,4-6JT,3
8410,17,P,1-3JT,4
8411,52,P,4-6JT,3
8412,56,P,1-3JT,6
8413,57,L,7-10JT,1
8414,28,P,7-10JT,6
8415,35,L,7-10JT,6
8416,48,P,4-6JT,0
8417,27,L,4-6JT,2
8418,31,L,4-6JT,6
8419,56,P,4-6JT,1
8420,52,L,7-10JT,0
8421,26,L,7-10JT,4
8422,55,L,4-6JT,5
8423,37,P,7-10JT,2
8424,32,P,4-6JT,5
8425,37,P,7-10JT,1
8426,60,P,7-10JT,4
8427,58,L,7-10JT,0
8428,35,P,1-3JT,2
8429,23,P,1-3JT,4
8430,21,L,7-10JT,6
8431,31,P,4-6JT,0
8432,51,L,7-10JT,1
8433,55,L,1-3JT,0
8434,42,P,7-10JT,3
8435,37,L,4-6JT,5
8436,38,P,1-3JT,5
8437,56,P,1-3JT,4
8438,54,L,4-6JT,0
8439,18,P,4-6JT,3
8440,31,P,4-6JT,2
8441,18,P,4-6JT,2
8442,55,L,1-3JT,5
8443,35,L,1-3JT,6
8444,54,P,4-6JT,3
8445,38,L,1-3JT,6
8446,19,L,4-6JT,0
8447,50,P,7-10JT,5
