,Usia,Gender,Gaji,Jumlah Anak
7511,39,P,7-10JT,2
7512,39,P,1-3JT,0
7513,27,P,1-3JT,3
7514,55,L,4-6JT,5
7515,29,P,4-6JT,2
7516,36,P,4-6JT,4
7517,33,P,4-6JT,0
7518,52,L,1-3JT,0
7519,25,L,4-6JT,3
7520,36,L,1-3JT,6
7521,48,L,1-3JT,3
7522,49,P,7-10JT,4
7523,36,L,1-3JT,1
7524,35,L,7-10JT,3
7525,38,L,1-3JT,4
7526,26,L,4-6JT,5
7527,25,P,1-3JT,4
7528,41,L,7-10JT,6
7529,27,P,4-6JT,0
7530,44,L,7-10JT,4
7531,41,L,7-10JT,1
7532,41,L,1-3JT,6
7533,40,P,1-3JT,3
7534,53,P,4-6JT,5
7535,47,L,7-10JT,3
7536,51,P,1-3JT,5
7537,48,P,1-3JT,4
7538,28,L,1-3JT,4
7539,52,L,7-10JT,1
7540,39,P,1-3JT,1
7541,37,L,7-10JT,0
7542,36,P,4-6JT,2
7543,47,L,4-6JT,1
7544,36,P,7-10JT,3
7545,43,P,1-3JT,5
7546,44,P,4-6JT,3
7547,55,L,4-6JT,4
7548,43,P,4-6JT,5
7549,17,L,1-3JT,4
7550,20,P,7-10JT,3
7551,26,L,7-10JT,0
7552,27,L,7-10JT,6
7553,43,L,7-10JT,4
7554,50,L,4-6JT,4
7555,53,L,4-6JT,1
7556,48,L,7-10JT,2
7557,55,P,1-3JT,6
7558,57,L,7-10JT,4
7559,52,L,4-6JT,1
7560,50,L,4-6JT,6
7561,19,L,7-10JT,3
7562,55,L,7-10JT,0
7563,31,P,7-10JT,5
7564,29,L,4-6JT,3
7565,44,L,4-6JT,6
7566,50,L,4-6JT,5
7567,52,L,1-3JT,4
7568,18,P,1-3JT,3
7569,52,L,4-6JT,0
7570,35,P,1-3JT,2
7571,51,L,1-3JT,1
7572,37,L,7-10JT,6
7573,42,P,7-10JT,3
7574,30,L,7-10JT,2
7575,48,P,7-10JT,6
7576,59,P,1-3JT,2
7577,53,P,1-3JT,0
7578,42,L,4-6JT,6
7579,23,L,4-6JT,0
7580,20,L,7-10JT,4
7581,32,L,4-6JT,1
7582,37,P,4-6JT,6
7583,34,P,1-3JT,3
7584,38,L,1-3JT,5
7585,27,P,7-10JT,5
7586,57,P,1-3JT,0
7587,54,P,1-3JT,5
7588,49,L,4-6JT,4
7589,44,L,7-10JT,5
7590,25,L,7-10JT,3
7591,25,P,7-10JT,5
7592,46,P,7-10JT,1
7593,49,L,1-3JT,0
7594,35,P,7-10JT,5
7595,18,P,1-3JT,0
7596,33,P,7-10JT,5
7597,45,L,7-10JT,6
7598,38,L,1-3JT,3
7599,17,L,4-6JT,2
7600,48,L,4-6JT,3
7601,55,L,1-3JT,0
7602,29,P,4-6JT,0
7603,33,P,7-10JT,2
7604,28,P,7-10JT,6
7605,30,L,4-6JT,1
7606,26,P,1-3JT,0
7607,45,P,4-6JT,6
7608,22,L,1-3JT,6
7609,42,P,1-3JT,1
7610,48,P,1-3JT,6
7611,30,L,7-10JT,1
7612,39,L,1-3JT,3
7613,53,L,7-10JT,6
7614,59,P,4-6JT,4
7615,34,L,4-6JT,1
7616,53,L,1-3JT,3
7617,46,L,7-10JT,5
7618,36,L,1-3JT,3
7619,42,L,1-3JT,4
7620,43,P,4-6JT,5
7621,38,L,1-3JT,4
7622,24,L,4-6JT,6
7623,52,P,7-10JT,5
7624,36,P,7-10JT,5
7625,57,P,7-10JT,5
7626,30,L,4-6JT,2
7627,29,L,1-3JT,6
7628,37,P,1-3JT,0
7629,18,L,1-3JT,2
7630,38,L,4-6JT,4
7631,43,L,7-10JT,3
7632,17,L,1-3JT,3
7633,47,P,1-3JT,1
7634,24,L,4-6JT,3
7635,18,L,4-6JT,0
7636,25,P,7-10JT,0
7637,42,P,1-3JT,3
7638,44,L,4-6JT,0
7639,43,P,4-6JT,5
7640,34,L,1-3JT,1
7641,60,L,1-3JT,0
7642,45,L,1-3JT,5
7643,22,L,7-10JT,4
7644,29,P,7-10JT,0
7645,33,P,4-6JT,5
7646,27,L,7-10JT,1
7647,49,L,4-6JT,4
7648,56,L,4-6JT,0
7649,60,L,7-10JT,3
7650,22,L,1-3JT,1
7651,17,L,1-3JT,6
7652,36,P,7-10JT,1
7653,60,P,1-3JT,1
7654,34,P,4-6JT,2
7655,51,L,4-6JT,0
7656,27,P,4-6JT,1
7657,51,P,4-6JT,6
7658,50,L,7-10JT,6
7659,23,P,7-10JT,2
7660,36,P,4-6JT,6
7661,51,P,1-3JT,5
7662,60,P,7-10JT,1
7663,51,P,1-3JT,2
7664,54,L,7-10JT,6
7665,25,P,1-3JT,2
7666,25,L,1-3JT,0
7667,23,L,1-3JT,5
7668,53,P,4-6JT,2
7669,34,L,1-3JT,1
7670,33,P,7-10JT,1
7671,20,P,1-3JT,3
7672,33,L,7-10JT,1
7673,18,P,4-6JT,4
7674,36,P,1-3JT,6
7675,44,P,7-10JT,4
7676,53,P,1-3JT,1
7677,25,P,1-3JT,6
7678,23,P,1-3JT,0
7679,48,P,4-6JT,4
7680,38,L,4-6JT,6
7681,58,L,4-6JT,3
7682,32,P,7-10JT,3
7683,36,P,4-6JT,3
7684,36,P,4-6JT,3
7685,34,L,4-6JT,1
7686,57,P,4-6JT,6
7687,18,L,1-3JT,6
7688,24,L,1-3JT,4
7689,51,P,7-10JT,5
7690,59,L,7-10JT,5
7691,56,P,7-10JT,6
7692,51,L,1-3JT,5
7693,27,P,7-10JT,3
7694,34,P,7-10JT,0
7695,35,P,1-3JT,4
7696,59,L,7-10JT,2
7697,18,L,7-10JT,5
7698,30,L,4-6JT,4
7699,45,L,4-6JT,0
7700,25,L,4-6JT,6
7701,51,P,7-10JT,0
7702,23,L,1-3JT,3
7703,47,P,7-10JT,5
7704,53,P,4-6JT,1
7705,48,L,4-6JT,2
7706,25,L,7-10JT,3
7707,60,P,4-6JT,6
7708,17,P,7-10JT,4
7709,22,L,1-3JT,1
7710,57,P,7-10JT,4
7711,47,L,1-3JT,2
7712,47,P,7-10JT,6
7713,37,P,4-6JT,1
7714,43,P,7-10JT,4
7715,41,P,7-10JT,3
7716,18,P,7-10JT,2
7717,43,P,1-3JT,0
7718,43,L,1-3JT,3
7719,23,L,4-6JT,5
7720,47,P,7-10JT,2
7721,21,P,7-10JT,0
7722,39,L,4-6JT,6
7723,21,L,7-10JT,1
7724,37,L,1-3JT,5
7725,38,L,1-3JT,6
7726,27,P,7-10JT,4
7727,31,L,4-6JT,0
7728,22,P,1-3JT,0
7729,37,P,1-3JT,1
7730,38,L,4-6JT,5
7731,32,P,1-3JT,6
7732,46,L,1-3JT,1
7733,17,L,4-6JT,2
7734,31,P,1-3JT,6
7735,32,P,4-6JT,6
7736,38,P,7-10JT,2
7737,41,P,4-6JT,6
7738,27,P,7-10JT,0
7739,34,L,4-6JT,6
7740,42,P,7-10JT,4
7741,34,P,7-10JT,3
7742,48,P,7-10JT,2
7743,30,L,4-6JT,4
7744,47,P,1-3JT,6
7745,36,P,7-10JT,1
7746,49,L,7-10JT,5
7747,45,P,1-3JT,2
7748,43,P,1-3JT,0
7749,46,P,7-10JT,3
7750,38,P,4-6JT,5
7751,36,L,7-10JT,5
7752,34,P,7-10JT,0
7753,31,L,1-3JT,2
7754,25,P,4-6JT,4
7755,23,L,4-6JT,4
7756,53,P,1-3JT,4
7757,22,L,4-6JT,3
7758,42,L,4-6JT,2
7759,46,P,7-10JT,2
7760,43,P,4-6JT,1
7761,30,L,1-3JT,6
7762,24,P,1-3JT,5
7763,29,L,1-3JT,5
7764,24,P,4-6JT,6
7765,45,L,1-3JT,4
7766,40,L,1-3JT,4
7767,23,P,7-10JT,0
7768,18,P,1-3JT,0
7769,20,L,7-10JT,0
7770,30,P,4-6JT,6
7771,19,L,7-10JT,4
7772,38,L,1-3JT,1
7773,59,P,7-10JT,2
7774,54,P,7-10JT,4
7775,23,P,7-10JT,6
7776,50,L,7-10JT,5
7777,43,P,4-6JT,6
7778,55,P,4-6JT,2
7779,47,P,1-3JT,5
7780,55,L,7-10JT,5
7781,24,L,7-10JT,2
7782,34,P,1-3JT,5
7783,18,L,4-6JT,3
7784,38,L,7-10JT,2
7785,18,P,1-3JT,0
7786,50,L,1-3JT,2
7787,59,L,1-3JT,6
7788,40,L,4-6JT,3
7789,43,L,1-3JT,1
7790,21,L,1-3JT,6
7791,40,P,4-6JT,5
7792,38,L,7-10JT,4
7793,38,P,1-3JT,4
7794,27,P,7-10JT,6
7795,53,L,7-10JT,4
7796,17,L,7-10JT,0
7797,37,P,1-3JT,5
7798,24,P,7-10JT,6
7799,40,L,7-10JT,1
7800,20,L,7-10JT,3
7801,26,L,7-10JT,4
7802,42,P,1-3JT,2
7803,56,P,4-6JT,2
7804,25,L,1-3JT,5
7805,20,P,7-10JT,5
7806,37,L,7-10JT,0
7807,53,L,4-6JT,4
7808,36,P,1-3JT,2
7809,55,P,1-3JT,2
7810,60,L,1-3JT,4
7811,53,L,7-10JT,6
7812,29,P,1-3JT,5
7813,26,P,1-3JT,3
7814,41,L,4-6JT,6
7815,55,P,1-3JT,5
7816,18,P,7-10JT,5
7817,43,P,7-10JT,0
7818,36,P,4-6JT,4
7819,60,L,1-3JT,0
7820,24,L,4-6JT,3
7821,58,P,7-10JT,1
7822,23,L,7-10JT,1
7823,44,L,1-3JT,1
7824,25,P,4-6JT,2
7825,18,L,4-6JT,5
7826,34,P,4-6JT,3
7827,52,P,7-10JT,6
7828,53,L,4-6JT,6
7829,35,L,7-10JT,4
7830,43,P,1-3JT,3
7831,49,L,4-6JT,1
7832,53,P,4-6JT,3
7833,54,L,4-6JT,0
7834,20,L,1-3JT,5
7835,33,L,4-6JT,1
7836,23,L,7-10JT,0
7837,17,P,7-10JT,3
7838,32,P,1-3JT,6
7839,51,P,1-3JT,5
7840,29,L,1-3JT,3
7841,31,L,1-3JT,3
7842,56,L,4-6JT,5
7843,20,P,4-6JT,6
7844,32,L,7-10JT,6
7845,31,L,1-3JT,6
7846,58,L,1-3JT,0
7847,49,P,1-3JT,4
7848,17,L,1-3JT,5
7849,35,P,4-6JT,1
7850,60,P,4-6JT,4
7851,43,P,4-6JT,3
7852,56,P,4-6JT,2
7853,36,L,7-10JT,4
7854,56,L,7-10JT,0
7855,48,P,4-6JT,4
7856,27,L,4-6JT,3
7857,24,L,7-10JT,5
7858,25,P,1-3JT,2
7859,20,L,7-10JT,5
7860,45,P,1-3JT,5
7861,36,L,4-6JT,6
7862,21,P,1-3JT,5
7863,24,P,4-6JT,1
7864,54,P,7-10JT,4
7865,54,L,1-3JT,4
7866,20,P,1-3JT,3
7867,26,P,7-10JT,6
7868,25,L,7-10JT,4
7869,18,L,1-3JT,4
7870,59,P,7-10JT,3
7871,21,P,4-6JT,6
7872,25,P,4-6JT,2
7873,60,P,7-10JT,6
7874,18,L,1-3JT,0
7875,34,L,4-6JT,2
7876,51,P,4-6JT,1
7877,37,L,4-6JT,4
7878,26,L,1-3JT,1
7879,48,L,7-10JT,0
7880,22,P,4-6JT,2
7881,37,P,7-10JT,0
7882,60,P,7-10JT,6
7883,38,L,1-3JT,3
7884,22,L,1-3JT,3
7885,56,L,7-10JT,3
7886,44,P,7-10JT,6
7887,53,L,1-3JT,3
7888,55,L,4-6JT,5
7889,24,P,7-10JT,3
7890,53,P,7-10JT,0
7891,43,P,4-6JT,1
7892,19,P,1-3JT,0
7893,39,L,7-10JT,6
7894,27,P,4-6JT,0
7895,32,P,4-6JT,4
7896,20,P,1-3JT,4
7897,57,P,7-10JT,1
7898,43,L,4-6JT,2
7899,48,P,1-3JT,5
7900,48,L,1-3JT,1
7901,30,L,1-3JT,4
7902,51,L,1-3JT,0
7903,23,L,4-6JT,4
7904,52,P,4-6JT,4
7905,24,P,4-6JT,0
7906,51,P,4-6JT,6
7907,38,P,1-3JT,6
7908,55,P,1-3JT,1
7909,18,L,1-3JT,4
7910,43,L,1-3JT,3
7911,23,P,1-3JT,1
7912,19,L,7-10JT,2
7913,32,L,1-3JT,5
7914,56,P,7-10JT,0
7915,58,P,4-6JT,4
7916,20,P,1-3JT,6
7917,17,L,7-10JT,4
7918,54,P,4-6JT,6
7919,54,L,7-10JT,5
7920,42,L,4-6JT,4
7921,26,P,4-6JT,5
7922,19,L,4-6JT,3
7923,38,P,1-3JT,1
7924,30,L,1-3JT,5
7925,60,L,7-10JT,6
7926,54,P,7-10JT,5
7927,35,L,1-3JT,1
7928,39,L,7-10JT,2
7929,17,P,7-10JT,5
7930,54,L,4-6JT,1
7931,23,L,1-3JT,6
7932,34,L,4-6JT,4
7933,44,L,4-6JT,3
7934,22,P,4-6JT,0
7935,41,P,1-3JT,5
7936,24,L,4-6JT,4
7937,26,P,4-6JT,6
7938,30,L,4-6JT,2
7939,46,L,4-6JT,5
7940,36,L,4-6JT,5
7941,30,P,1-3JT,2
7942,26,L,4-6JT,0
7943,55,L,7-10JT,3
7944,41,P,7-10JT,1
7945,29,P,1-3JT,5
7946,36,L,1-3JT,0
7947,22,L,1-3JT,3
7948,44,L,7-10JT,6
7949,46,P,7-10JT,6
7950,21,P,7-10JT,1
7951,56,P,4-6JT,2
7952,55,L,7-10JT,4
7953,52,L,1-3JT,2
7954,22,L,7-10JT,5
7955,51,L,1-3JT,4
7956,32,P,1-3JT,1
7957,32,P,7-10JT,3
7958,38,L,7-10JT,1
7959,31,L,1-3JT,1
7960,29,P,4-6JT,6
7961,27,P,7-10JT,3
7962,46,P,7-10JT,1
7963,23,L,7-10JT,3
7964,32,L,4-6JT,2
7965,54,L,1-3JT,1
7966,52,L,1-3JT,3
7967,59,P,4-6JT,4
7968,59,L,4-6JT,6
7969,31,L,4-6JT,2
7970,59,P,4-6JT,6
7971,17,P,1-3JT,5
7972,22,L,4-6JT,1
7973,46,P,7-10JT,3
7974,26,P,4-6JT,4
7975,35,L,4-6JT,1
7976,30,L,4-6JT,6
7977,50,L,1-3JT,4
7978,33,L,1-3JT,5
7979,43,P,7-10JT,0
7980,29,P,1-3JT,2
7981,37,P,7-10JT,0
7982,45,L,4-6JT,5
7983,40,P,1-3JT,4
7984,25,P,4-6JT,5
7985,29,P,7-10JT,5
7986,51,P,1-3JT,3
7987,42,L,4-6JT,5
7988,52,L,4-6JT,2
7989,48,P,7-10JT,2
7990,39,L,4-6JT,2
7991,58,P,7-10JT,6
7992,22,P,1-3JT,6
7993,40,P,4-6JT,1
7994,28,P,4-6JT,4
7995,25,P,4-6JT,6
7996,56,P,1-3JT,6
7997,21,P,4-6JT,4
7998,42,L,4-6JT,1
7999,56,P,1-3JT,6
8000,43,P,1-3JT,5
8001,49,P,7-10JT,3
8002,51,P,7-10JT,2
8003,18,L,1-3JT,1
8004,44,P,7-10JT,3
8005,55,P,7-10JT,2
8006,47,L,7-10JT,4
8007,26,L,4-6JT,1
8008,52,P,4-6JT,2
8009,46,L,1-3JT,3
8010,37,L,1-3JT,0
8011,44,P,4-6JT,2
8012,55,L,4-6JT,4
8013,52,L,4-6JT,6
8014,17,L,4-6JT,6
8015,33,L,1-3JT,5
8016,48,P,4-6JT,4
8017,52,L,4-6JT,4
8018,25,L,1-3JT,1
8019,51,L,1-3JT,3
8020,17,P,1-3JT,6
8021,59,P,4-6JT,1
8022,37,L,4-6JT,5
8023,24,L,1-3JT,2
8024,55,L,4-6JT,6
8025,47,L,4-6JT,6
8026,30,L,7-10JT,4
8027,19,P,1-3JT,2
8028,40,L,1-3JT,3
8029,56,P,1-3JT,4
8030,37,L,4-6JT,6
8031,49,P,1-3JT,2
8032,18,L,4-6JT,4
8033,25,P,7-10JT,4
8034,38,L,4-6JT,2
8035,42,P,7-10JT,1
8036,23,P,7-10JT,2
8037,23,L,7-10JT,3
8038,54,L,1-3JT,2
8039,30,L,4-6JT,3
8040,28,L,4-6JT,4
8041,23,L,1-3JT,1
8042,55,P,1-3JT,0
8043,18,L,4-6JT,6
8044,41,P,1-3JT,2
8045,21,P,1-3JT,4
8046,25,L,4-6JT,4
8047,51,P,4-6JT,0
8048,52,P,4-6JT,3
8049,34,P,1-3JT,3
8050,46,L,4-6JT,0
8051,30,P,7-10JT,4
8052,20,L,7-10JT,4
8053,57,L,7-10JT,5
8054,21,L,4-6JT,4
8055,20,L,4-6JT,1
8056,24,L,7-10JT,5
8057,46,P,4-6JT,1
8058,42,P,1-3JT,1
8059,60,P,1-3JT,6
8060,26,L,4-6JT,2
8061,20,P,1-3JT,1
8062,21,L,4-6JT,6
8063,57,L,1-3JT,3
8064,45,L,1-3JT,3
8065,19,L,1-3JT,0
8066,34,L,7-10JT,5
8067,18,P,4-6JT,1
8068,48,L,1-3JT,0
8069,60,L,1-3JT,3
8070,26,L,7-10JT,5
8071,54,L,7-10JT,6
8072,26,P,4-6JT,6
8073,46,P,7-10JT,2
8074,30,L,7-10JT,6
8075,55,L,7-10JT,0
8076,45,L,1-3JT,2
8077,17,L,4-6JT,0
8078,37,L,1-3JT,1
8079,57,P,4-6JT,1
8080,27,P,4-6JT,4
8081,37,P,4-6JT,5
8082,26,P,1-3JT,6
8083,38,P,1-3JT,3
8084,34,P,4-6JT,0
8085,44,L,1-3JT,5
8086,46,L,7-10JT,3
8087,39,L,7-10JT,5
8088,36,P,7-10JT,6
8089,20,P,1-3JT,3
8090,26,P,7-10JT,5
8091,56,L,7-10JT,0
8092,52,L,1-3JT,0
8093,36,L,7-10JT,3
8094,57,L,1-3JT,4
8095,25,L,7-10JT,6
8096,26,P,1-3JT,0
8097,28,P,1-3JT,6
8098,22,P,7-10JT,3
8099,40,P,1-3JT,6
8100,50,L,7-10JT,5
8101,47,L,1-3JT,2
8102,22,L,7-10JT,5
8103,43,L,7-10JT,0
8104,52,L,4-6JT,2
8105,37,P,7-10JT,6
8106,48,L,7-10JT,2
8107,17,L,7-10JT,3
8108,31,P,7-10JT,2
8109,31,P,1-3JT,3
8110,42,P,7-10JT,4
8111,56,P,1-3JT,5
8112,40,L,1-3JT,2
8113,43,P,4-6JT,4
8114,30,L,4-6JT,2
8115,32,P,7-10JT,5
8116,17,P,4-6JT,6
8117,46,L,7-10JT,5
8118,17,P,4-6JT,2
8119,46,P,7-10JT,6
8120,59,L,4-6JT,4
8121,33,L,1-3JT,3
8122,25,P,1-3JT,4
8123,44,L,1-3JT,3
8124,29,L,7-10JT,4
8125,52,P,1-3JT,3
8126,35,L,4-6JT,5
8127,26,P,4-6JT,6
8128,44,P,7-10JT,0
8129,22,L,1-3JT,0
8130,32,L,7-10JT,0
8131,60,P,7-10JT,1
8132,30,L,1-3JT,3
8133,24,L,4-6JT,1
8134,49,L,7-10JT,2
8135,22,L,4-6JT,2
8136,54,L,7-10JT,3
8137,31,L,7-10JT,4
8138,41,P,1-3JT,5
8139,59,L,7-10JT,1
8140,22,L,1-3JT,1
8141,41,L,1-3JT,0
8142,43,L,7-10JT,2
8143,32,L,4-6JT,0
8144,43,L,4-6JT,0
8145,41,P,4-6JT,6
8146,41,P,4-6JT,2
8147,36,L,7-10JT,3
8148,45,P,1-3JT,5
8149,60,L,1-3JT,2
8150,58,L,1-3JT,0
8151,41,L,1-3JT,1
8152,23,P,7-10JT,2
8153,28,L,1-3JT,2
8154,22,L,1-3JT,3
8155,41,P,7-10JT,6
8156,47,L,4-6JT,3
8157,58,P,1-3JT,1
8158,17,P,1-3JT,3
8159,41,P,4-6JT,5
8160,29,L,4-6JT,4
8161,24,P,4-6JT,4
8162,59,L,1-3JT,6
8163,28,P,7-10JT,6
8164,36,L,1-3JT,3
8165,59,L,7-10JT,6
8166,23,L,1-3JT,4
8167,18,P,4-6JT,3
8168,29,L,7-10JT,5
8169,33,L,7-10JT,0
8170,31,L,7-10JT,5
8171,55,L,1-3JT,0
8172,48,L,4-6JT,6
8173,47,L,4-6JT,6
8174,20,P,4-6JT,4
8175,33,L,1-3JT,2
8176,37,L,7-10JT,2
8177,60,P,7-10JT,3
8178,53,L,7-10JT,2
8179,58,L,1-3JT,5
8180,40,L,1-3JT,2
8181,39,P,7-10JT,6
8182,32,P,7-10JT,1
8183,25,P,1-3JT,2
8184,30,P,1-3JT,0
8185,21,L,1-3JT,4
8186,21,L,4-6JT,2
8187,25,L,7-10JT,5
8188,23,L,4-6JT,5
8189,58,P,7-10JT,4
8190,52,P,4-6JT,1
8191,38,P,1-3JT,4
8192,23,P,4-6JT,1
8193,38,P,4-6JT,6
8194,48,P,7-10JT,0
8195,34,L,7-10JT,2
8196,60,L,7-10JT,3
8197,49,P,7-10JT,6
8198,32,L,1-3JT,0
8199,44,P,4-6JT,4
8200,32,L,1-3JT,3
8201,51,L,1-3JT,0
8202,18,P,7-10JT,2
8203,37,P,7-10JT,4
8204,31,L,4-6JT,2
8205,35,L,1-3JT,0
8206,31,P,7-10JT,0
8207,58,P,1-3JT,1
8208,44,L,7-10JT,6
8209,30,L,1-3JT,1
8210,34,P,1-3JT,6
8211,33,L,7-10JT,6
8212,36,L,4-6JT,5
8213,35,L,7-10JT,4
8214,20,P,4-6JT,4
8215,28,P,7-10JT,2
8216,24,P,1-3JT,1
8217,40,P,7-10JT,3
8218,26,L,4-6JT,4
8219,57,P,1-3JT,1
8220,33,L,7-10JT,0
8221,18,P,7-10JT,2
8222,56,P,4-6JT,1
8223,20,P,7-10JT,2
8224,19,L,4-6JT,4
8225,54,P,4-6JT,6
8226,55,L,1-3JT,2
8227,25,L,1-3JT,6
8228,43,L,4-6JT,0
8229,57,P,4-6JT,5
8230,55,L,7-10JT,1
8231,53,P,7-10JT,1
8232,25,L,1-3JT,3
8233,52,L,7-10JT,0
8234,37,L,4-6JT,2
8235,55,P,7-10JT,5
8236,18,L,1-3JT,5
8237,20,P,1-3JT,6
8238,30,L,7-10JT,3
8239,26,P,7-10JT,1
8240,60,P,1-3JT,2
8241,19,L,1-3JT,0
8242,39,L,1-3JT,6
8243,55,P,1-3JT,4
8244,28,P,1-3JT,1
8245,19,P,7-10JT,3
8246,52,L,7-10JT,5
8247,35,P,1-3JT,1
8248,42,P,7-10JT,3
8249,20,L,7-10JT,6
8250,17,P,7-10JT,1
8251,46,P,1-3JT,2
8252,42,P,7-10JT,4
8253,26,P,4-6JT,2
8254,33,P,4-6JT,2
8255,35,L,7-10JT,2
8256,28,L,4-6JT,0
8257,33,L,4-6JT,2
8258,30,P,1-3JT,6
8259,22,L,1-3JT,5
8260,36,L,7-10JT,0
8261,48,P,4-6JT,1
8262,25,P,4-6JT,6
8263,47,L,7-10JT,0
8264,53,P,7-10JT,1
8265,53,P,7-10JT,3
8266,50,L,1-3JT,0
8267,28,L,4-6JT,3
8268,19,L,1-3JT,5
8269,24,P,1-3JT,5
8270,56,P,1-3JT,1
8271,38,L,7-10JT,1
8272,53,L,4-6JT,4
8273,41,P,1-3JT,5
8274,34,L,4-6JT,4
8275,38,L,4-6JT,3
8276,32,L,1-3JT,4
8277,23,L,4-6JT,4
8278,44,L,7-10JT,3
8279,46,L,1-3JT,1
8280,33,P,4-6JT,2
8281,60,L,1-3JT,2
8282,36,L,4-6JT,4
8283,53,P,1-3JT,6
8284,57,L,4-6JT,2
8285,59,L,1-3JT,4
8286,19,L,1-3JT,6
8287,44,P,7-10JT,6
8288,51,L,4-6JT,4
8289,32,L,7-10JT,2
8290,38,L,4-6JT,3
8291,44,L,1-3JT,1
8292,44,L,1-3JT,0
8293,56,P,7-10JT,0
8294,50,L,7-10JT,2
8295,21,L,7-10JT,3
8296,45,P,1-3JT,5
8297,59,L,4-6JT,5
8298,29,L,7-10JT,5
8299,46,L,1-3JT,2
8300,20,L,4-6JT,2
8301,22,L,1-3JT,3
8302,28,P,4-6JT,2
8303,38,L,1-3JT,4
8304,25,P,1-3JT,5
8305,35,L,1-3JT,1
8306,38,L,4-6JT,2
8307,52,L,1-3JT,0
8308,39,P,7-10JT,4
8309,60,L,1-3JT,5
8310,22,L,4-6JT,2
8311,28,P,4-6JT,2
8312,37,L,7-10JT,6
8313,33,P,1-3JT,4
8314,26,P,4-6JT,1
8315,36,P,1-3JT,1
8316,35,P,4-6JT,4
8317,60,P,4-6JT,5
8318,28,P,4-6JT,5
8319,42,P,1-3JT,4
8320,36,P,7-10JT,1
8321,31,L,1-3JT,2
8322,52,P,4-6JT,0
8323,53,L,4-6JT,1
8324,21,P,7-10JT,0
8325,33,P,7-10JT,5
8326,20,P,1-3JT,1
8327,24,P,7-10JT,5
8328,33,P,1-3JT,6
8329,18,P,4-6JT,4
8330,26,P,1-3JT,2
8331,59,P,1-3JT,4
8332,54,P,7-10JT,2
8333,41,P,4-6JT,4
8334,47,L,4-6JT,1
8335,19,L,7-10JT,5
8336,33,L,7-10JT,3
8337,32,L,4-6JT,0
8338,54,P,4-6JT,3
8339,21,P,4-6JT,2
8340,28,P,7-10JT,1
8341,51,L,4-6JT,2
8342,23,L,7-10JT,2
8343,50,L,4-6JT,2
8344,53,L,7-10JT,6
8345,19,P,1-3JT,1
8346,34,L,4-6JT,1
8347,19,L,4-6JT,3
8348,18,L,7-10JT,2
8349,40,P,4-6JT,1
8350,41,P,7-10JT,0
8351,37,P,4-6JT,5
8352,59,P,7-10JT,6
8353,23,L,1-3JT,1
8354,24,L,7-10JT,6
8355,28,L,4-6JT,6
8356,38,P,1-3JT,5
8357,23,P,4-6JT,5
8358,19,P,1-3JT,5
8359,44,P,1-3JT,0
8360,58,P,7-10JT,5
8361,57,L,1-3JT,2
8362,37,L,4-6JT,0
8363,50,L,7-10JT,4
8364,49,P,4-6JT,2
8365,24,L,4-6JT,0
8366,59,P,7-10JT,2
8367,34,P,7-10JT,1
8368,49,P,1-3JT,3
8369,31,L,1-3JT,5
8370,44,P,4-6JT,6
8371,59,L,4-6JT,6
8372,56,L,7-10JT,1
8373,20,L,4-6JT,2
8374,25,P,1-3JT,0
8375,59,P,4-6JT,1
8376,45,L,7-10JT,3
8377,31,P,1-3JT,2
8378,53,L,1-3JT,4
8379,38,P,4-6JT,3
8380,44,P,7-10JT,2
8381,44,L,4-6JT,1
8382,39,P,4-6JT,3
8383,18,P,4-6JT,3
8384,34,P,1-3JT,4
8385,27,L,4-6JT,6
8386,51,P,4-6JT,0
8387,27,P,7-10JT,6
8388,58,P,4-6JT,5
8389,24,L,4-6JT,4
8390,57,P,7-10JT,1
8391,52,P,7-10JT,1
8392,30,P,1-3JT,4
8393,60,P,7-10JT,0
8394,29,P,4-6JT,2
8395,35,L,4-6JT,4
8396,33,P,7-10JT,1
8397,34,L,1-3JT,0
8398,26,L,4-6JT,3
8399,38,P,1-3JT,0
8400,54,L,1-3JT,6
8401,31,P,1-3JT,0
8402,44,P,4-6JT,4
8403,50,L,4-6JT,1
8404,53,L,4-6JT,0
8405,45,L,7-10JT,6
8406,26,P,4-6JT,1
8407,56,P,7-10JT,1
8408,29,P,7-10JT,6
8409,21,P,4-6JT,5
8410,28,P,1-3JT,2
8411,32,P,7-10JT,0
8412,47,L,7-10JT,0
8413,41,P,4-6JT,6
8414,44,L,4-6JT,2
8415,59,L,4-6JT,5
8416,19,L,7-10JT,4
8417,23,L,4-6JT,3
8418,52,P,1-3JT,3
8419,24,L,4-6JT,1
8420,30,L,1-3JT,4
8421,57,L,7-10JT,2
8422,51,L,7-10JT,4
8423,32,P,1-3JT,6
8424,59,P,7-10JT,3
8425,21,P,4-6JT,6
8426,60,P,1-3JT,3
8427,58,L,1-3JT,6
8428,36,L,7-10JT,4
8429,24,P,1-3JT,5
8430,45,L,1-3JT,1
8431,20,L,4-6JT,4
8432,33,P,4-6JT,5
8433,38,L,4-6JT,1
8434,55,L,1-3JT,5
8435,19,L,7-10JT,4
8436,59,P,1-3JT,1
8437,17,L,4-6JT,4
8438,36,P,1-3JT,5
8439,19,P,1-3JT,4
8440,18,L,7-10JT,5
8441,43,P,7-10JT,4
